FID,gid,geom,id,ciad,localidade_id,nome,tipo,efetivacao,fir,jurisdicao,latitude_dec,longitude_dec,latitude,longitude,elevacao,elev_uom,tipo_util,cat_sigla,opr,wh,cidade,uf,utc,emenda_n,emenda,airport_pk
airport.3377,3377,MULTIPOINT ((-60.3525 3.442777777778)),3d760cac-b58a-4f3d-8586-f49c270f8e99,RR0052,SJLK,Lago Grande 1,AD,2018-07-19,SBAZ,CINDACTA 4,3.44277778,-60.3525,03 26 34N,060 21 09W,91,M,PRIV,NAC,VFR DIURNA,HJ,Boa Vista,RR,-4,29/18,2023-03-23,1410
airport.3942,3942,MULTIPOINT ((-60.100277777778 4.460833333333)),4e6d70e9-0c0b-4f3a-9a10-75e538f9fce3,RR0053,SJLL,Maturuca,AD,2018-07-19,SBAZ,CINDACTA 4,4.46083333,-60.10027778,04 27 39N,060 06 01W,455,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,1411
airport.4191,4191,MULTIPOINT ((-61.4278 4.1517)),144ad62c-4fa7-41bc-a172-7628fd12cabc,RR0054,SJLM,Leão de Ouro,AD,2018-07-19,SBAZ,CINDACTA 4,4.1517,-61.4278,04 09 06N,061 25 40W,91,M,PRIV,NAC,VFR DIURNA,HJ,Amajari,RR,-4,29/18,2023-03-23,1412
airport.3864,3864,MULTIPOINT ((-60.590555555556 4.726944444444)),dd5b2e8f-b729-4ec1-af72-b0194d45c516,RR0055,SJLN,Maloquinha,AD,2018-07-19,SBAZ,CINDACTA 4,4.72694444,-60.59055556,04 43 37N,060 35 26W,576,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,1413
airport.4761,4761,MULTIPOINT ((-60.3789 5.0842)),cfc31f29-69af-4521-8055-7e2b699315ea,RR0056,SJLO,Manalai,AD,2018-07-19,SBAZ,CINDACTA 4,5.0842,-60.3789,05 05 03N,060 22 44W,667,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,1414
airport.3772,3772,MULTIPOINT ((-60.095277777778 2.98)),33310f62-c048-43af-be53-9d213b283b4e,RR0057,SJLP,Manoá-pium,AD,2018-07-19,SBAZ,CINDACTA 4,2.98,-60.09527778,02 58 48N,060 05 43W,106,M,PRIV,NAC,VFR DIURNA,HJ,Bonfim,RR,-4,29/18,2023-03-23,1415
airport.3020,3020,MULTIPOINT ((-60.016944444444 4.365)),ddd783de-d023-4fba-851e-a5a2b8076695,RR0058,SJLQ,Maracanã,AD,2018-07-19,SBAZ,CINDACTA 4,4.365,-60.01694444,04 21 54N,060 01 01W,546,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,1416
airport.2964,2964,MULTIPOINT ((-59.816944444444 2.1175)),4ad06806-3d9c-46e2-8b06-d326c9e8e111,RR0059,SJLS,Marupá,AD,2018-07-19,SBAZ,CINDACTA 4,2.1175,-59.81694444,02 07 31N,059 49 17W,151,M,PRIV,NAC,VFR DIURNA,HJ,Bonfim,RR,-4,29/18,2023-03-23,1417
airport.3491,3491,MULTIPOINT ((-60.4078 3.3856)),d6f058c0-0e27-4744-be9f-2d8f526c1ba4,RR0060,SJLT,Milho,AD,2018-07-19,SBAZ,CINDACTA 4,3.3856,-60.4078,03 23 08N,060 24 28W,109,M,PRIV,NAC,VFR DIURNA,HJ,Boa Vista,RR,-4,29/18,2023-03-23,1418
airport.2947,2947,MULTIPOINT ((-62.286388888889 1.740833333333)),537e94a2-522e-4148-92bc-969dc7533fb2,RR0061,SJLU,Missão Catrimani,AD,2018-07-19,SBAZ,CINDACTA 4,1.74083333,-62.28638889,01 44 27N,062 17 11W,121,M,PRIV,NAC,VFR DIURNA,HJ,Caracaraí,RR,-4,29/18,2023-03-23,1419
airport.3597,3597,MULTIPOINT ((-59.97 4.357222222222)),90903128-80d0-46be-b3a2-145a6b9b5880,RR0062,SJLV,Morro,AD,2018-07-19,SBAZ,CINDACTA 4,4.35722222,-59.97,04 21 26N,059 58 12W,546,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,1420
airport.4608,4608,MULTIPOINT ((-60.489722222222 4.421666666667)),2ad121ee-8f8f-4df3-bb23-a777d8fa2e59,RR0063,SJLW,Mudubim 1,AD,2018-07-19,SBAZ,CINDACTA 4,4.42166667,-60.48972222,04 25 18N,060 29 23W,455,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,1421
airport.4508,4508,MULTIPOINT ((-59.853888888889 4.453055555556)),597448c1-ce99-49df-b579-d927c3f4cda8,RR0064,SJLX,Mutum,AD,2018-07-19,SBAZ,CINDACTA 4,4.45305556,-59.85388889,04 27 11N,059 51 14W,546,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,1422
airport.3038,3038,MULTIPOINT ((-62.950277777778 2.722777777778)),fbb94024-2131-417e-b327-22184f6955bd,RR0065,SJMD,Paapiú Novo,AD,2018-07-19,SBAZ,CINDACTA 4,2.72277778,-62.95027778,02 43 22N,062 57 01W,212,M,PRIV,NAC,VFR DIURNA,HJ,Iracema,RR,-4,29/18,2023-03-23,1425
airport.4140,4140,MULTIPOINT ((-60.903055555556 4.570555555556)),baf5f682-1d7f-4820-8b91-7390d90cbc88,RR0066,SJME,Mato Grosso,AD,2018-07-19,SBAZ,CINDACTA 4,4.57055556,-60.90305556,04 34 14N,060 54 11W,848,M,PRIV,NAC,VFR DIURNA,HJ,Pacaraima,RR,-4,29/18,2023-03-23,1426
airport.4656,4656,MULTIPOINT ((-60.217222222222 4.151388888889)),9aa1f8dc-2361-4326-9e78-b954b6cc3edb,RR0067,SJMF,Pacú,AD,2018-07-19,SBAZ,CINDACTA 4,4.15138889,-60.21722222,04 09 50N,060 13 20W,303,M,PRIV,NAC,VFR DIURNA,HJ,Normandia,RR,-4,29/18,2023-03-23,1427
airport.4572,4572,MULTIPOINT ((-62.9711 3.3181)),7d8bd93d-e137-47ab-9757-e73b8ba84751,RR0068,SJMH,Palimiú,AD,2018-07-19,SBAZ,CINDACTA 4,3.3181,-62.9711,03 19 05N,062 58 16W,273,M,PRIV,NAC,VFR DIURNA,HJ,Alto Alegre,RR,-4,29/18,2023-03-23,1428
airport.4340,4340,MULTIPOINT ((-60.941666666667 4.498888888889)),d2aa7d81-2395-4de1-9db6-a6fdb02237dd,RR0012,SDPX,Nova Vitória,AD,2018-07-19,SBAZ,CINDACTA 4,4.49888889,-60.94166667,04 29 56N,060 56 30W,157,M,PRIV,NAC,VFR DIURNA,HJ,Pacaraima,RR,-4,29/18,2023-03-23,849
airport.366,366,MULTIPOINT ((-45.4211 -17.9172)),232ceef3-6db1-4872-b765-8b12a68d2a82,MG0087,SDYI,Fazenda Buritiz,AD,2022-11-24,SBBS,CINDACTA 1,-17.9172,-45.4211,17 55 02S,045 25 16W,912,M,PRIV,NAC,VFR DIURNA,HJ,São Gonçalo do Abaeté,MG,-3,48/22,2023-03-23,943
airport.2849,2849,MULTIPOINT ((-51.348333333333 -22.226111111111)),d81ff969-b05f-4ca6-bcda-056dcf370e09,SP0165,SDYJ,José Martins da Silva,AD,2018-08-09,SBCW,CINDACTA 2,-22.22611111,-51.34833333, 22 13 34S, 051 20 54W,507,M,PRIV,NAC,VFR DIURNA,HJ,Regente Feijó,SP,-3,32/18,2023-03-23,944
airport.500,500,MULTIPOINT ((-48.631111111111 -27.173611111111)),5385c4bc-abb5-4c05-9257-aac0be5228b6,SC0024,SDYS,Aeroportobelo,AD,2022-10-13,SBCW,CINDACTA 2,-27.17361111,-48.63111111,27 10 25S,048 37 52W,11,M,PRIV,NAC,VFR DIURNA,HJ,Porto Belo,SC,-3,42/22,2023-03-23,946
airport.2954,2954,MULTIPOINT ((-63.986944444444 3.763888888889)),96a27038-62e7-4d4c-b91a-9fdf853d585c,RR0026,SDYT,Tucuxim,AD,2018-07-19,SBAZ,CINDACTA 4,3.76388889,-63.98694444,03 45 50N,063 59 13W,137,M,PRIV,NAC,VFR DIURNA,HJ,Amajari,RR,-4,29/18,2023-03-23,947
airport.4393,4393,MULTIPOINT ((-62.668888888889 2.708055555556)),a11d2d40-8ebc-4b0d-9923-a0b28d553c61,RR0027,SDZC,Uxiu,AD,2018-07-19,SBAZ,CINDACTA 4,2.70805556,-62.66888889,02 42 29N,062 40 08W,75,M,PRIV,NAC,VFR DIURNA,HJ,Mucajaí,RR,-4,29/18,2023-03-23,950
airport.1347,1347,MULTIPOINT ((-57.506944444444 -18.303611111111)),c48dc84b-535e-414d-aa64-6b98ba1a9bf4,MS0096,SIKP,Fazenda Santa Tereza,AD,2021-10-21,SBCW,CINDACTA 2,-18.30361111,-57.50694444,18 18 13S,057 30 25W,105,M,PRIV,NAC,VFR DIURNA,HJ,Corumbá,MS,-4,43/21,2023-03-23,1058
airport.3188,3188,MULTIPOINT ((-58.747222222222 -13.76)),af7fd6a5-bf08-4aec-a1f0-631fec515e04,MT0104,SILG,Fazenda Panamá,AD,2018-07-19,SBAZ,CINDACTA 4,-13.76,-58.74722222,13 45 36S,058 44 50W,515,M,PRIV,NAC,VFR DIURNA,HJ,Sapezal,MT,-4,29/18,2023-03-23,1065
airport.3610,3610,MULTIPOINT ((-53.496111111111 -24.928888888889)),2930f734-281c-4f59-9cf2-d7e0ca5b57fc,PR0046,SILQ, Aeroleve Aeródromo Privado,AD,2018-07-19,SBCW,CINDACTA 2,-24.92888889,-53.49611111,24 55 44S,053 29 46W,687,M,PRIV,NAC,VFR DIURNA,HJ,Cascavel,PR,-3,29/18,2023-03-23,1070
airport.3130,3130,MULTIPOINT ((-58.765833333333 -16.118055555556)),fd933b7c-b4aa-40a5-a02c-c2b25d5b3bc7,MT0127,SIRV,Fazenda Morro Branco,AD,2018-07-19,SBAZ,CINDACTA 4,-16.11805556,-58.76583333,16 07 05S,058 45 57W,151,M,PRIV,NAC,VFR DIURNA,HJ,Porto Esperidião,MT,-4,29/18,2023-03-23,1158
airport.4312,4312,MULTIPOINT ((-55.734166666667 -21.183055555556)),1172ae20-d82a-4589-bad8-925936aabd84,MS0045,SDQL,Fazenda Cerro Azul,AD,2018-07-19,SBCW,CINDACTA 2,-21.18305556,-55.73416667,21 10 59S,055 44 03W,289,M,PRIV,NAC,VFR DIURNA,HJ,Nioaque,MS,-4,29/18,2023-03-23,855
airport.3811,3811,MULTIPOINT ((-52.074722222222 -15.397222222222)),87402490-cb55-458c-b15d-0e04bd1f5ca1,MT0058,SDQZ,Fazenda Espinhaço II,AD,2018-07-19,SBBS,CINDACTA 1,-15.39722222,-52.07472222,15 23 50S,052 04 29W,302,M,PRIV,NAC,VFR DIURNA,HJ,Barra do Garças,MT,-4,29/18,2023-03-23,861
airport.10,10,MULTIPOINT ((-48.050833333333 -23.877222222222)),97698e43-87a6-4ae8-bf06-05c56364ecc7,SP0137,SDRA,Fazenda das Represas,AD,2023-03-23,SBCW,CINDACTA 2,-23.87722222,-48.05083333,23 52 38S,048 03 03W,692,M,PRIV,NAC,VFR DIURNA,HJ,São Miguel Arcanjo,SP,-3,12/23,2023-03-23,862
airport.4544,4544,MULTIPOINT ((-50.865833333333 -22.181944444444)),54906031-f056-470b-b2ac-b90cccc43943,SP0138,SDRC,Fazenda Santana,AD,2018-07-19,SBCW,CINDACTA 2,-22.18194444,-50.86583333,22 10 55S,050 51 57W,490,M,PRIV,NAC,VFR DIURNA,HJ,Rancharia,SP,-3,29/18,2023-03-23,863
airport.4529,4529,MULTIPOINT ((-44.050833333333 -22.746111111111)),4d26f408-e0cd-4246-a73a-eabc800fd2a8,RJ0017,SDRF,Fazenda Recanto Feliz,AD,2018-07-19,SBCW,CRCEA-SE,-22.74611111,-44.05083333,22 44 46S,044 03 03W,533,M,PRIV,NAC,VFR DIURNA,HJ,Rio Claro,RJ,-3,29/18,2023-03-23,865
airport.1581,1581,MULTIPOINT ((-45.493055555556 -22.890555555556)),5745c352-4f05-4b86-9106-1f4b91f6b9a2,SP0167,SDZH,Fazenda Santa Helena,AD,2021-05-20,SBCW,CINDACTA 2,-22.89055556,-45.49305556,22 53 26S,045 29 35W,544,M,PRIV,NAC,VFR,,Pindamonhangaba,SP,-3,21/21,2023-03-23,952
airport.4182,4182,MULTIPOINT ((-63.709722222222 2.991666666667)),2482b84a-c40e-413d-a0c3-98688321e5c0,RR0028,SDZK,Waphuta,AD,2018-07-19,SBAZ,CINDACTA 4,2.99166667,-63.70972222,02 59 30N,063 42 35W,208,M,PRIV,NAC,VFR DIURNA,HJ,Alto Alegre,RR,-4,29/18,2023-03-23,954
airport.3897,3897,MULTIPOINT ((-60.219444444444 4.806111111111)),4857c72f-d621-4be8-ac59-355d6a40cc86,RR0029,SDZN,Warogarem,AD,2018-07-19,SBAZ,CINDACTA 4,4.80611111,-60.21944444,04 48 22N,060 13 10W,224,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,956
airport.3336,3336,MULTIPOINT ((-60.443611111111 4.5775)),a1c55e58-377b-44c9-b4f5-f7c031c3a517,RR0030,SDZO,Waromada,AD,2018-07-19,SBAZ,CINDACTA 4,4.5775,-60.44361111,04 34 39N,060 26 37W,203,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,957
airport.326,326,MULTIPOINT ((-52.197777777778 -22.1225)),2c373229-4ccc-483a-9fe2-02f5fc98d050,SP0168,SDZU,Fazenda Anhumas,AD,2022-12-15,SBCW,CINDACTA 2,-22.1225,-52.19777778,22 07 21S,052 11 52W,305,M,PRIV,NAC,VFR DIURNA,HJ,Marabá Paulista,SP,-3,51/22,2023-03-23,962
airport.4110,4110,MULTIPOINT ((-53.124166666667 -14.813333333333)),3d682b89-b4f5-4bd9-8af1-29f7621c0e16,MT0076,SDZX,Fazenda Suri,AD,2018-07-19,SBBS,CINDACTA 1,-14.81333333,-53.12416667,14 48 48S,053 07 27W,381,M,PRIV,NAC,VFR DIURNA,HJ,Campinápolis,MT,-4,29/18,2023-03-23,965
airport.4839,4839,MULTIPOINT ((-50.968333333333 -20.227777777778)),f61cbb1c-5d1a-41c3-ae39-41f059ec2af8,SP0186,SILT,Fazenda Três Irmãos,AD,2018-07-19,SBBS,CINDACTA 1,-20.22777778,-50.96833333,20 13 40S,050 58 06W,445,M,PRIV,NAC,VFR DIURNA,HJ,Santa Fé do Sul,SP,-3,29/18,2023-03-23,1071
airport.2569,2569,MULTIPOINT ((-56.988055555556 -19.865833333333)),aff46559-5d4e-41a2-a9da-0e1934628e70,MS0098,SILU,BRPEC Agro-Pecuária,AD,2019-07-18,SBCW,CINDACTA 2,-19.86583333,-56.98805556,19 51 57S,056 59 17W,130,M,PRIV,NAC,VFR DIURNA,HJ,Miranda,MS,-4,29/19,2023-03-23,1072
airport.4139,4139,MULTIPOINT ((-49.568055555556 -0.084166666667)),820bee79-7284-462b-8658-47671514bd1a,PA0056,SISO,Fazenda Santo Ambrósio,AD,2018-07-19,SBAZ,CINDACTA 4,-0.08416667,-49.56805556,00 05 30S,049 34 42W,6,M,PRIV,NAC,VFR DIURNA,HJ,Chaves,PA,-3,29/18,2023-03-23,1165
airport.4397,4397,MULTIPOINT ((-57.103611111111 -13.896666666667)),4f70bb64-2a2f-46c4-a051-b894f71d9f94,MT0130,SISV,Fazenda Promissão,AD,2018-07-19,SBAZ,CINDACTA 4,-13.89666667,-57.10361111,13 53 48S,057 06 13W,515,M,PRIV,NAC,VFR DIURNA,HJ,Diamantino,MT,-4,29/18,2023-03-23,1166
airport.3745,3745,MULTIPOINT ((-59.162777777778 -13.822777777778)),42a36023-02c5-4a16-8162-de53ea80dbd3,MT0131,SISW,Fazenda Mato Grosso,AD,2018-07-19,SBAZ,CINDACTA 4,-13.82277778,-59.16277778,13 49 22S,059 09 46W,515,M,PRIV,NAC,VFR DIURNA,HJ,Campos de Júlio,MT,-4,29/18,2023-03-23,1167
airport.3429,3429,MULTIPOINT ((-56.056111111111 -19.377222222222)),40c8145e-54c1-48e0-b432-fabe5250f4a5,MS0126,SISX,Santa Terezinha,AD,2018-07-19,SBCW,CINDACTA 2,-19.37722222,-56.05611111,19 22 38S,056 03 22W,110,M,PRIV,NAC,VFR DIURNA,HJ,Aquidauana,MS,-4,29/18,2023-03-23,1168
airport.1567,1567,MULTIPOINT ((-49.143888888889 -25.451388888889)),ade58575-f7e2-4961-88e2-f9ed69bc6e68,PR0052,SISY,Piraquara,AD,2021-05-27,SBCW,CINDACTA 2,-25.45138889,-49.14388889,25 27 05S,049 08 38W,881,M,PRIV,NAC,VFR DIURNA,HJ,Piraquara,PR,-3,22/21,2023-03-23,1169
airport.3461,3461,MULTIPOINT ((-53.7875 -23.014166666667)),1baa4f30-55b5-4894-b9f5-3bc23e093c23,MS0127,SITB,Fazenda Touro Branco,AD,2018-07-19,SBCW,CINDACTA 2,-23.01416667,-53.7875,23 00 51S,053 47 15W,290,M,PRIV,NAC,VFR DIURNA,HJ,Naviraí,MS,-4,29/18,2023-03-23,1171
airport.3350,3350,MULTIPOINT ((-64.184722222222 3.926666666667)),99ff8756-8e7a-4afa-bc8f-44131d415be1,RR0013,SDRM,Olomai,AD,2018-07-19,SBAZ,CINDACTA 4,3.92666667,-64.18472222,03 55 36N,064 11 05W,173,M,PRIV,NAC,VFR DIURNA,HJ,Amajari,RR,-4,29/18,2023-03-23,867
airport.3438,3438,MULTIPOINT ((-64.1625 3.711944444444)),2faecc65-6d3c-441d-a244-81f1f4f48d04,RR0014,SDRP,Onkiola,AD,2018-07-19,SBAZ,CINDACTA 4,3.71194444,-64.1625,03 42 43N,064 09 45W,206,M,PRIV,NAC,VFR DIURNA,HJ,Amajari,RR,-4,29/18,2023-03-23,868
airport.4370,4370,MULTIPOINT ((-60.787777777778 4.648055555556)),125d0fe8-332c-461f-9872-f83cf1727c91,RR0015,SDRT,Ponto Geral,AD,2018-07-19,SBAZ,CINDACTA 4,4.64805556,-60.78777778,04 38 53N,060 47 16W,222,M,PRIV,NAC,VFR DIURNA,HJ,Pacaraima,RR,-4,29/18,2023-03-23,869
airport.3861,3861,MULTIPOINT ((-50.935833333333 -21.693333333333)),8a1e7467-0fa0-4457-9d44-fe48dffbf761,SP0139,SDRU,Fazenda Caramuru,AD,2018-07-19,SBCW,CINDACTA 2,-21.69333333,-50.93583333,21 41 36S,050 56 09W,388,M,PRIV,NAC,VFR DIURNA,HJ,Inúbia Paulista,SP,-3,29/18,2023-03-23,870
airport.166,166,MULTIPOINT ((-48.543888888889 -21.797777777778)),5231a2b0-a733-47ab-8032-529c627fbc39,SP0169,SDZZ,Sítio São José,AD,2023-02-02,SBBS,CINDACTA 1,-21.79777778,-48.54388889,21 47 52S,048 32 38W,545,M,PRIV,NAC,VFR DIURNA,HJ,Nova Europa,SP,-3,5/23,2023-03-23,966
airport.3568,3568,MULTIPOINT ((-50.243333333333 -21.091111111111)),25f1ef8c-243a-45d6-b4df-3db96cbd7bfb,SP0172,SIBX,Rosana Camargo,AD,2018-07-19,SBBS,CINDACTA 1,-21.09111111,-50.24333333,21 05 28S,050 14 36W,410,M,PRIV,NAC,VFR DIURNA,HJ,Buritama,SP,-3,29/18,2023-03-23,981
airport.3514,3514,MULTIPOINT ((-57.718055555556 -21.092222222222)),bfb7e57c-1f91-47e4-a3d5-468cb576b15d,MS0099,SIMG,Fazenda Seis Palmas,AD,2018-07-19,SBCW,CINDACTA 2,-21.09222222,-57.71805556,21 05 32S,057 43 05W,90,M,PRIV,NAC,VFR DIURNA,HJ,Porto Murtinho,MS,-4,29/18,2023-03-23,1077
airport.3432,3432,MULTIPOINT ((-49.5475 -18.659444444444)),e2cd1d75-b80f-452e-ade4-a1accbe1c86d,MG0103,SIMJ,Capinópolis - Aviação Agrícola Buttarello LTDA,AD,2018-07-19,SBBS,CINDACTA 1,-18.65944444,-49.5475,18 39 34S,049 32 51W,611,M,PRIV,NAC,VFR DIURNA,HJ,Capinópolis,MG,-3,29/18,2023-03-23,1079
airport.323,323,MULTIPOINT ((-55.753055555556 -18.208888888889)),79b579ac-8c52-410d-8199-5e30e6bc89e6,MS0100,SIMQ,Fazenda Dois de Maio,AD,2022-12-15,SBCW,CINDACTA 2,-18.20888889,-55.75305556,18 12 32S,055 45 11W,150,M,PRIV,NAC,VFR DIURNA,HJ,Corumbá,MS,-4,51/22,2023-03-23,1082
airport.4705,4705,MULTIPOINT ((-51.156111111111 -17.750833333333)),7ac8ea46-8db6-483b-b472-3ff545b8a9c8,GO0051,SIMR,Fazendas Reunidas,AD,2018-07-19,SBBS,CINDACTA 1,-17.75083333,-51.15611111,17 45 09S,051 09 04W,831,M,PRIV,NAC,VFR DIURNA,HJ,Rio Verde,GO,-3,29/18,2023-03-23,1083
airport.4057,4057,MULTIPOINT ((-50.338333333333 -17.945)),9c8c0a40-725d-4d4d-b664-bfc3dec912c0,GO0057,SITU,Fazenda Santa Genoveva,AD,2018-07-19,SBBS,CINDACTA 1,-17.945,-50.33833333,17 56 42S,050 20 18W,465,M,PRIV,NAC,VFR DIURNA,HJ,Turvelândia,GO,-3,29/18,2023-03-23,1177
airport.324,324,MULTIPOINT ((-53.701666666667 -10.156666666667)),047be959-0c8f-46be-a10b-9e9f0be5e86b,MT0134,SIUF,Fazenda São Francisco,AD,2022-12-15,SBAZ,CINDACTA 4,-10.15666667,-53.70166667,10 09 24S,053 42 06W,355,M,PRIV,NAC,VFR DIURNA,HJ,Peixoto de Azevedo,MT,-4,51/22,2023-03-23,1181
airport.2091,2091,MULTIPOINT ((-46.85 -8.556111111111)),9ef03a76-68cb-4337-b8fa-6b7c77f436e4,MA0025,SIUM,Fazenda Planeste,AD,2020-09-10,SBAZ,CINDACTA 4,-8.55611111,-46.85,08 33 22S,046 51 00W,561,M,PRIV,NAC,VFR DIURNA,HJ,Balsas,MA,-3,37/20,2023-03-23,1186
airport.4622,4622,MULTIPOINT ((-52.281388888889 -10.721111111111)),4841cd86-1d84-450f-9c42-9b6c3129835c,MT0135,SIUO,Fazenda Santa Adélia,AD,2018-07-19,SBAZ,CINDACTA 4,-10.72111111,-52.28138889,10 43 16S,052 16 53W,313,M,PRIV,NAC,VFR DIURNA,HJ,São José do Xingu,MT,-4,29/18,2023-03-23,1187
airport.3840,3840,MULTIPOINT ((-60.951666666667 4.411944444444)),cf7e5c0a-54cc-414b-97a1-1b4e3cea2b1e,RR0016,SDSD,Samã I,AD,2018-07-19,SBAZ,CINDACTA 4,4.41194444,-60.95166667,04 24 43N,060 57 06W,169,M,PRIV,NAC,VFR DIURNA,HJ,Pacaraima,RR,-4,29/18,2023-03-23,877
airport.2719,2719,MULTIPOINT ((-48.543888888889 -22.758333333333)),7a085f1f-eda2-42e6-afbf-d294ec7ea100,SP0142,SDSM,Fazenda Nossa Senhora da Conceição,AD,2019-01-24,SBBS,CINDACTA 1,-22.75833333,-48.54388889,22 45 30S,048 32 38W,757,M,PRIV,NAC,VFR DIURNA,HJ,São Manuel,SP,-3,4/19,2023-03-23,880
airport.3555,3555,MULTIPOINT ((-61.333888888889 4.133611111111)),3dfe3696-4abb-4e4a-82cb-7c8521651c74,RR0017,SDSP,Santa Inês,AD,2018-07-19,SBAZ,CINDACTA 4,4.13361111,-61.33388889,04 08 11N,061 20 25W,58,M,PRIV,NAC,VFR DIURNA,HJ,Amajari,RR,-4,29/18,2023-03-23,881
airport.2020,2020,MULTIPOINT ((-58.778055555556 -13.461666666667)),b02ef39d-419b-4092-a36c-48bee630241e,MT0084,SICJ,Gaivota Aviação Agrícola,AD,2020-10-15,SBAZ,CINDACTA 4,-13.46166667,-58.77805556,13 27 42S,058 46 41W,560,M,PRIV,NAC,VFR DIURNA,HJ,Sapezal,MT,-4,42/20,2023-03-23,983
airport.2940,2940,MULTIPOINT ((-52.110555555556 -21.538888888889)),cb37a318-09eb-4d91-bb54-7821c62e581f,MS0068,SICM,Fazenda Nossa Senhora de Fátima,AD,2018-07-19,SBCW,CINDACTA 2,-21.53888889,-52.11055556,21 32 20S,052 06 38W,300,M,PRIV,NAC,VFR DIURNA,HJ,Brasilândia,MS,-4,29/18,2023-03-23,985
airport.3869,3869,MULTIPOINT ((-47.825277777778 -17.455)),ee414672-062f-42b4-bc80-c09774aee586,GO0046,SICW,Fazenda Santa Fé,AD,2018-07-19,SBBS,CINDACTA 1,-17.455,-47.82527778,17 27 18S,047 49 31W,966,M,PRIV,NAC,VFR DIURNA,HJ,Campo Alegre de Goiás,GO,-3,29/18,2023-03-23,989
airport.3379,3379,MULTIPOINT ((-52.844444444444 -22.278611111111)),4830aaa4-19d8-4a45-94b8-7fe5db50bc62,MS0102,SIMU,Fazenda Mutum,AD,2018-07-19,SBCW,CINDACTA 2,-22.27861111,-52.84444444,22 16 43S,052 50 40W,280,M,PRIV,NAC,VFR DIURNA,HJ,Anaurilândia,MS,-4,29/18,2023-03-23,1084
airport.3608,3608,MULTIPOINT ((-47.850277777778 -19.838611111111)),6c562efd-9873-446f-8413-79fff8872fcb,MG0104,SIMV,Fazenda Mata Velha,AD,2018-07-19,SBBS,CINDACTA 1,-19.83861111,-47.85027778,19 50 19S,047 51 01W,732,M,PRIV,NAC,VFR DIURNA,HJ,Uberaba,MG,-3,29/18,2023-03-23,1085
airport.445,445,MULTIPOINT ((-53.970833333333 -20.349444444444)),16a066ba-6722-456f-84ff-fb0dd309e169,MS0103,SIMW,Fazenda Retiro do Cervo I,AD,2022-10-27,SBCW,CINDACTA 2,-20.34944444,-53.97083333, 20 20 58S, 053 58 15W,485,M,PRIV,NAC,VFR DIURNA,HJ,Jaraguari,MS,-4,44/22,2023-03-23,1086
airport.4045,4045,MULTIPOINT ((-56.578055555556 -15.240833333333)),fe918fa3-2a6c-4016-a638-137a0ec7372e,MT0109,SIMX,Fazenda Jangada,AD,2018-07-19,SBAZ,CINDACTA 4,-15.24083333,-56.57805556,15 14 27S,056 34 41W,247,M,PRIV,NAC,VFR DIURNA,HJ,Jangada,MT,-4,29/18,2023-03-23,1087
airport.2666,2666,MULTIPOINT ((-53.496388888889 -19.609722222222)),0d1837cf-9296-4d28-a3b1-5df142bd7c52,MS0133,SIUR,Fazenda Ribeirão,AD,2019-03-28,SBCW,CINDACTA 2,-19.60972222,-53.49638889, 19 36 35S, 053 29 47W,451,M,PRIV,NAC,VFR DIURNA,HJ,Camapuã,MS,-4,13/19,2023-03-23,1189
airport.4134,4134,MULTIPOINT ((-43.900555555556 -19.450833333333)),6fe17e1e-89f0-4400-a195-83adfd6d7f6b,MG0112,SIVJ,Cirrus Sociedade Aerodesportiva,AD,2018-07-19,SBBS,CINDACTA 1,-19.45083333,-43.90055556,19 27 10S,043 53 59W,717,M,PRIV,NAC,VFR DIURNA,HJ,Jaboticatubas,MG,-3,29/18,2023-03-23,1197
airport.3141,3141,MULTIPOINT ((-43.766666666667 -16.6)),b0120cd4-ba1e-431a-8326-2059b61a7310,MG0113,SIVN,Fazenda Sansara,AD,2018-07-19,SBBS,CINDACTA 1,-16.6,-43.76666667,16 36 00S,043 46 00W,655,M,PRIV,NAC,VFR DIURNA,HJ,Montes Claros,MG,-3,29/18,2023-03-23,1199
airport.2635,2635,MULTIPOINT ((-51.774166666667 -12.448055555556)),2c0c1fdd-67bb-42d4-af3e-d0d1a7a74e79,MT0142,SIVO,Fazenda Malu,AD,2019-05-23,SBBS,CINDACTA 1,-12.44805556,-51.77416667,12 26 53S,051 46 27W,356,M,PRIV,NAC,VFR DIURNA,HJ,Bom Jesus do Araguaia,MT,-4,21/19,2023-03-23,1200
